Key,English
jz_VehiclesCementTruck,Cement Truck
jz_VehiclesCoolerTrailer,Big Rig
jz_VehiclesFlatBed,Flat Bed
jz_VehiclesBigRigRed,Big Rig
jz_VehiclesWreckedBigRigCab,Big Rig
jz_VehiclesWreckedRigTrailer,Big Rig
jz_VehiclesBuggy,Abandoned Vehicle
jz_VehiclesWreckedCarRed,Abandoned Vehicle
jz_VehiclesWreckedCarBrown,Abandoned Vehicle
jz_VehiclesWreckedCarBlue,Abandoned Vehicle
jz_VehiclesWreckedCarGreen,Abandoned Vehicle
jz_VehiclesWreckedCarBlack,Abandoned Vehicle
jz_VehiclesVanRed,Abandoned Vehicle
jz_VehiclesVanBrown,Abandoned Vehicle
jz_VehiclesVanBlue,Abandoned Vehicle
jz_VehiclesVanGreen,Abandoned Vehicle
jz_VehiclesVanBlack,Abandoned Vehicle
jz_VehiclesPassiedRed,Abandoned Vehicle
jz_VehiclesWreckedPassiedRed,Abandoned Vehicle
jz_VehiclesPassiedBrown,Abandoned Vehicle
jz_VehiclesWreckedPassiedBrown,Abandoned Vehicle
jz_VehiclesPassiedBlue,Abandoned Vehicle
jz_VehiclesWreckedPassiedBlue,Abandoned Vehicle
jz_VehiclesPassiedGreen,Abandoned Vehicle
jz_VehiclesWreckedPassiedGreen,Abandoned Vehicle
jz_VehiclesPassiedBlack,Abandoned Vehicle
jz_VehiclesWreckedPassiedBlack,Abandoned Vehicle
jz_VehiclesLovoRed,Abandoned Vehicle
jz_VehiclesLovoBrown,Abandoned Vehicle
jz_VehiclesLovoBlue,Abandoned Vehicle
jz_VehiclesLovoGreen,Abandoned Vehicle
jz_VehiclesLovoBlack,Abandoned Vehicle
jz_VehiclesLingoRed,Abandoned Vehicle
jz_VehiclesLingoBrown,Abandoned Vehicle
jz_VehiclesLingoBlue,Abandoned Vehicle
jz_VehiclesLingoGreen,Abandoned Vehicle
jz_VehiclesLingoBlack,Abandoned Vehicle
jz_VehiclesNiceCar,Abandoned Vehicle
jz_VehiclesNiceCarRed,Abandoned Vehicle
jz_VehiclesNiceCarBrown,Abandoned Vehicle
jz_VehiclesNiceCarBlue,Abandoned Vehicle
jz_VehiclesNiceCarGreen,Abandoned Vehicle
jz_VehiclesNiceCarBlack,Abandoned Vehicle
jz_VehiclesBus,Abandoned Buss
jz_VehiclesTankLocked,Locked Tank
jz_VehiclesWreckedTanker,Abandoned Tanker
jz_VehiclesTank2Locked,Locked Tank
jz_VehiclesAPCLocked,Locked APC
jz_VehiclesApacheLocked,Locked Apache
jz_VehiclesHeliLocked,Locked Heli
jz_VehiclesBusBroken,Abandoned Buss
jz_DecoWaterBottle,Water Bottle
jz_FoodChips,Chips
jz_VehiclesTank,Tank
jz_VehiclesTank2,Tank
jz_VehiclesWreckedTank,Tank
jz_VehiclesAPC,APC
jz_VehiclesCrashedApache,Apache
jz_VehiclesApache,Apache
jz_VehiclesHeli,Heli
jz_VehiclesCrashedHeli,Heli
jz_RestingSpot,Resting Spot
jz_RestingSpotDesc,"A basic spot to rest and heal that will not change your respawn location. Does not stop zombie spawns."
jz_PlantedChrysanthemum1InfestedDesc,"Chrysanthemum Sprout(Infested)"
jz_PlantedChrysanthemum1DryDesc,"Chrysanthemum Sprout(Dry)"
jz_PlantedChrysanthemum2InfestedDesc,"Chrysanthemum(Infested)"
jz_PlantedChrysanthemum2DryDesc,"Chrysanthemum(Dry)"
jz_PlantedChrysanthemumFertilized1,"Fertilized Chrysanthemum(Seed)"
jz_PlantedChrysanthemumFertilized1InfestedDesc,"Fertilized Chrysanthemum Sprout(Infested)"
jz_PlantedChrysanthemumFertilized1DryDesc,"Fertilized Chrysanthemum Sprout(Dry)"
jz_PlantedChrysanthemumFertilized2,"Fertilized Chrysanthemum(Growing)"
jz_PlantedChrysanthemumFertilized2InfestedDesc,"Fertilized Chrysanthemum(Infested)"
jz_PlantedChrysanthemumFertilized2DryDesc,"Fertilized Chrysanthemum(Dry)"
jz_PlantedChrysanthemumFertilized3HarvestPlayerDesc,"Fertilized Chrysanthemum(Grown)"
jz_PlantedAloe1InfestedDesc,"Aloe Sprout(Infested)"
jz_PlantedAloe1DryDesc,"Aloe Sprout(Dry)"
jz_PlantedAloe2InfestedDesc,"Aloe(Infested)"
jz_PlantedAloe2Dry,"Aloe(Dry)"
jz_PlantedAloeFertilized1,"Fertilized Aloe(Seed)"
jz_PlantedAloeFertilized1InfestedDesc,"Fertilized Aloe Sprout(Infested)"
jz_PlantedAloeFertilized1DryDesc,"Fertilized Aloe Sprout(Dry)"
jz_PlantedAloeFertilized2,"Fertilized Aloe(Growing)"
jz_PlantedAloeFertilized2InfestedDesc,"Fertilized Aloe(Infested)"
jz_PlantedAloeFertilized2DryDesc,"Fertilized Aloe(Dry)"
jz_PlantedAloeFertilized3HarvestPlayerDesc,"Fertilized Aloe(Grown)"
jz_PlantedCoffee1InfestedDesc,"Coffee Sprout(Infested)"
jz_PlantedCoffee1DryDesc,"Coffee Sprout(Dry)"
jz_PlantedCoffee2InfestedDesc,"Coffee(Infested)"
jz_PlantedCoffee2DryDesc,"Coffee(Dry)"
jz_PlantedCoffeeFertilized1,"Fertilized Coffee(Seed)"
jz_PlantedCoffeeFertilized1InfestedDesc,"Fertilized Coffee Sprout(Infested)"
jz_PlantedCoffeeFertilized1DryDesc,"Fertilized Coffee Sprout(Dry)"
jz_PlantedCoffeeFertilized2,"Fertilized Coffee(Growing)"
jz_PlantedCoffeeFertilized2InfestedDesc,"Fertilized Coffee(Infested)"
jz_PlantedCoffeeFertilized2DryDesc,"Fertilized Coffee(Dry)"
jz_PlantedCoffeeFertilized3HarvestPlayerDesc,"Fertilized Coffee(Grown)"
jz_PlantedCorn1InfestedDesc,"Corn Sprout(Infested)"
jz_PlantedCorn1DryDesc,"Corn Sprout(Dry)"
jz_PlantedCorn2InfestedDesc,"Corn(Infested)"
jz_PlantedCorn2DryDesc,"Corn(Dry)"
jz_PlantedCornFertilized1,"Fertilized Corn(Seed)"
jz_PlantedCornFertilized1InfestedDesc,"Fertilized Corn Sprout(Infested)"
jz_PlantedCornFertilized1DryDesc,"Fertilized Corn Sprout(Dry)"
jz_PlantedCornFertilized2,"Fertilized Corn(Growing)"
jz_PlantedCornFertilized2InfestedDesc,"Fertilized Corn(Infested)"
jz_PlantedCornFertilized2DryDesc,"Fertilized Corn(Dry)"
jz_PlantedCornFertilized3HarvestPlayerDesc,"Fertilized Corn(Grown)"
jz_PlantedCotton1InfestedDesc,"Cotton Sprout(Infested)"
jz_PlantedCotton1DryDesc,"Cotton Sprout(Dry)"
jz_PlantedCotton2InfestedDesc,"Cotton(Infested)"
jz_PlantedCotton2DryDesc,"Cotton(Dry)"
jz_PlantedCottonFertilized1,"Fertilized Cotton(Seed)"
jz_PlantedCottonFertilized1InfestedDesc,"Fertilized Cotton Sprout(Infested)"
jz_PlantedCottonFertilized1DryDesc,"Fertilized Cotton Sprout(Dry)"
jz_PlantedCottonFertilized2,"Fertilized Cotton(Growing)"
jz_PlantedCottonFertilized2InfestedDesc,"Fertilized Cotton(Infested)"
jz_PlantedCottonFertilized2DryDesc,"Fertilized Cotton(Dry)"
jz_PlantedCottonFertilized3HarvestPlayerDesc,"Fertilized Cotton(Grown)"
jz_PlantedGoldenrod1InfestedDesc,"Goldenrod Sprout(Infested)"
jz_PlantedGoldenrod1DryDesc,"Goldenrod Sprout(Dry)"
jz_PlantedGoldenrod2InfestedDesc,"Goldenrod(Infested)"
jz_PlantedGoldenrod2DryDesc,"Goldenrod(Dry)"
jz_PlantedGoldenrodFertilized1,"Fertilized Goldenrod(Seed)"
jz_PlantedGoldenrodFertilized1InfestedDesc,"Fertilized Goldenrod Sprout(Infested)"
jz_PlantedGoldenrodFertilized1DryDesc,"Fertilized Goldenrod Sprout(Dry)"
jz_PlantedGoldenrodFertilized2,"Fertilized Goldenrod(Growing)"
jz_PlantedGoldenrodFertilized2InfestedDesc,"Fertilized Goldenrod(Infested)"
jz_PlantedGoldenrodFertilized2DryDesc,"Fertilized Goldenrod(Dry)"
jz_PlantedGoldenrodFertilized3HarvestPlayerDesc,"Fertilized Goldenrod(Grown)"
jz_PlantedHop1InfestedDesc,"Hop Sprout(Infested)"
jz_PlantedHop1DryDesc,"Hop Sprout(Dry)"
jz_PlantedHop2InfestedDesc,"Hop(Infested)"
jz_PlantedHop2DryDesc,"Hop(Dry)"
jz_PlantedHopFertilized1,"Fertilized Hop(Seed)"
jz_PlantedHopFertilized1InfestedDesc,"Fertilized Hop Sprout(Infested)"
jz_PlantedHopFertilized1DryDesc,"Fertilized Hop Sprout(Dry)"
jz_PlantedHopFertilized2,"Fertilized Hop(Growing)"
jz_PlantedHopFertilized2InfestedDesc,"Fertilized Hop(Infested)"
jz_PlantedHopFertilized2DryDesc,"Fertilized Hop(Dry)"
jz_PlantedHopFertilized3HarvestPlayerDesc,"Fertilized Hop(Grown)"
jz_PlantedMushroom1InfestedDesc,"Mushroom Sprout(Infested)"
jz_PlantedMushroom1DryDesc,"Mushroom Sprout(Dry)"
jz_PlantedMushroom2InfestedDesc,"Mushroom(Infested)"
jz_PlantedMushroom2DryDesc,"Mushroom(Dry)"
jz_PlantedMushroomFertilized1,"Fertilized Mushroom(Seed)"
jz_PlantedMushroomFertilized1InfestedDesc,"Fertilized Mushroom Sprout(Infested)"
jz_PlantedMushroomFertilized1DryDesc,"Fertilized Mushroom Sprout(Dry)"
jz_PlantedMushroomFertilized2,"Fertilized Mushroom(Growing)"
jz_PlantedMushroomFertilized2InfestedDesc,"Fertilized Mushroom(Infested)"
jz_PlantedMushroomFertilized2DryDesc,"Fertilized Mushroom(Dry)"
jz_PlantedMushroomFertilized3HarvestPlayerDesc,"Fertilized Mushroom(Grown)"
jz_PlantedPotato1InfestedDesc,"Potato Sprout(Infested)"
jz_PlantedPotato1DryDesc,"Potato Sprout(Dry)"
jz_PlantedPotato2InfestedDesc,"Potato(Infested)"
jz_PlantedPotato2DryDesc,"Potato(Dry)"
jz_PlantedPotatoFertilized1,"Fertilized Potato(Seed)"
jz_PlantedPotatoFertilized1InfestedDesc,"Fertilized Potato Sprout(Infested)"
jz_PlantedPotatoFertilized1DryDesc,"Fertilized Potato Sprout(Dry)"
jz_PlantedPotatoFertilized2,"Fertilized Potato(Growing)"
jz_PlantedPotatoFertilized2InfestedDesc,"Fertilized Potato(Infested)"
jz_PlantedPotatoFertilized2DryDesc,"Fertilized Potato(Dry)"
jz_PlantedPotatoFertilized3HarvestPlayerDesc,"Fertilized Potato(Grown)"
jz_PlantedYucca1InfestedDesc,"Yucca Sprout(Infested)"
jz_PlantedYucca1DryDesc,"Yucca Sprout(Dry)"
jz_PlantedYucca2InfestedDesc,"Yucca(Infested)"
jz_PlantedYucca2DryDesc,"Yucca(Dry)"
jz_PlantedYuccaFertilized1,"Fertilized Yucca(Seed)"
jz_PlantedYuccaFertilized1InfestedDesc,"Fertilized Yucca Sprout(Infested)"
jz_PlantedYuccaFertilized1DryDesc,"Fertilized Yucca Sprout(Dry)"
jz_PlantedYuccaFertilized2,"Fertilized Yucca(Growing)"
jz_PlantedYuccaFertilized2InfestedDesc,"Fertilized Yucca(Infested)"
jz_PlantedYuccaFertilized2DryDesc,"Fertilized Yucca(Dry)"
jz_PlantedYuccaFertilized3HarvestPlayerDesc,"Fertilized Yucca(Grown)"
jz_PlantedPumpkin1InfestedDesc,"Pumpkin Sprout(Infested)"
jz_PlantedPumpkin1DryDesc,"Pumpkin Sprout(Dry)"
jz_PlantedPumpkin2InfestedDesc,"Pumpkin(Infested)"
jz_PlantedPumpkin2DryDesc,"Pumpkin(Dry)"
jz_PlantedPumpkinFertilized1,"Fertilized Pumpkin(Seed)"
jz_PlantedPumpkinFertilized1InfestedDesc,"Fertilized Pumpkin Sprout(Infested)"
jz_PlantedPumpkinFertilized1DryDesc,"Fertilized Pumpkin Sprout(Dry)"
jz_PlantedPumpkinFertilized2,"Fertilized Pumpkin(Growing)"
jz_PlantedPumpkinFertilized2InfestedDesc,"Fertilized Pumpkin(Infested)"
jz_PlantedPumpkinFertilized2DryDesc,"Fertilized Pumpkin(Dry)"
jz_PlantedPumpkinFertilized3HarvestPlayerDesc,"Fertilized Pumpkin(Grown)"
jz_PlantedBlueberry1InfestedDesc,"Blueberry Sprout(Infested)"
jz_PlantedBlueberry1DryDesc,"Blueberry Sprout(Dry)"
jz_PlantedBlueberry2InfestedDesc,"Blueberry(Infested)"
jz_PlantedBlueberry2DryDesc,"Blueberry(Dry)"
jz_PlantedBlueberryFertilized1,"Fertilized Blueberry(Seed)"
jz_PlantedBlueberryFertilized1InfestedDesc,"Fertilized Blueberry Sprout(Infested)"
jz_PlantedBlueberryFertilized1DryDesc,"Fertilized Blueberry Sprout(Dry)"
jz_PlantedBlueberryFertilized2,"Fertilized Blueberry(Growing)"
jz_PlantedBlueberryFertilized2InfestedDesc,"Fertilized Blueberry(Infested)"
jz_PlantedBlueberryFertilized2DryDesc,"Fertilized Blueberry(Dry)"
jz_PlantedBlueberryFertilized3HarvestPlayerDesc,"Fertilized Blueberry(Grown)"
jz_PlantedCarrot1,"Carrot(Seed)"
jz_PlantedCarrot1InfestedDesc,"Carrot Sprout(Infested)"
jz_PlantedCarrot1DryDesc,"Carrot Sprout(Dry)"
jz_PlantedCarrot2,"Carrot(Growing)"
jz_PlantedCarrot2InfestedDesc,"Carrot(Infested)"
jz_PlantedCarrot2DryDesc,"Carrot(Dry)"
jz_PlantedCarrot3HarvestDesc,"Carrot(Grown)"
jz_PlantedCarrot3HarvestPlayerDesc,"Carrot(Grown)"
jz_PlantedCarrotFertilized1,"Fertilized Carrot(Seed)"
jz_PlantedCarrotFertilized1InfestedDesc,"Fertilized Carrot Sprout(Infested)"
jz_PlantedCarrotFertilized1DryDesc,"Fertilized Carrot Sprout(Dry)"
jz_PlantedCarrotFertilized2,"Fertilized Carrot(Growing)"
jz_PlantedCarrotFertilized2InfestedDesc,"Fertilized Carrot(Infested)"
jz_PlantedCarrotFertilized2DryDesc,"Fertilized Carrot(Dry)"
jz_PlantedCarrot3FertilizedHarvestPlayerDesc,"Fertilized Carrot(Grown)"
jz_PlantedWheat1,"Wheat(Seed)"
jz_PlantedWheat1InfestedDesc,"Wheat Sprout(Infested)"
jz_PlantedWheat1DryDesc,"Wheat Sprout(Dry)"
jz_PlantedWheat2,"Wheat(Growing)"
jz_PlantedWheat2InfestedDesc,"Wheat(Infested)"
jz_PlantedWheat2DryDesc,"Wheat(Dry)"
jz_PlantedWheat3HarvestDesc,"Wheat(Grown)"
jz_PlantedWheat3HarvestPlayerDesc,"Wheat(Grown)"
jz_PlantedWheatFertilized1,"Fertilized Wheat(Seed)"
jz_PlantedWheatFertilized1InfestedDesc,"Fertilized Wheat Sprout(Infested)"
jz_PlantedWheatFertilized1DryDesc,"Fertilized Wheat Sprout(Dry)"
jz_PlantedWheatFertilized2,"Fertilized Wheat(Growing)"
jz_PlantedWheatFertilized2InfestedDesc,"Fertilized Wheat(Infested)"
jz_PlantedWheatFertilized2DryDesc,"Fertilized Wheat(Dry)"
jz_PlantedWheat3FertilizedHarvestPlayerDesc,"Fertilized Wheat(Grown)"
jz_PlantedBeans1,"Beans(Seed)"
jz_PlantedBeans1InfestedDesc,"Beans Sprout(Infested)"
jz_PlantedBeans1DryDesc,"Beans Sprout(Dry)"
jz_PlantedBeans2,"Beans(Growing)"
jz_PlantedBeans2InfestedDesc,"Beans(Infested)"
jz_PlantedBeans2DryDesc,"Beans(Dry)"
jz_PlantedBeans3HarvestDesc,"Beans(Grown)"
jz_PlantedBeans3HarvestPlayerDesc,"Beans(Grown)"
jz_PlantedBeansFertilized1,"Fertilized Beans(Seed)"
jz_PlantedBeansFertilized1InfestedDesc,"Fertilized Beans Sprout(Infested)"
jz_PlantedBeansFertilized1DryDesc,"Fertilized Beans Sprout(Dry)"
jz_PlantedBeansFertilized2,"Fertilized Beans(Growing)"
jz_PlantedBeansFertilized2InfestedDesc,"Fertilized Beans(Infested)"
jz_PlantedBeansFertilized2DryDesc,"Fertilized Beans(Dry)"
jz_PlantedBeans3FertilizedHarvestPlayerDesc,"Fertilized Beans(Grown)"
jz_PlantedChillis1,"Chilli(Seed)"
jz_PlantedChillis1InfestedDesc,"Chilli Sprout(Infested)"
jz_PlantedChillis1DryDesc,"Chilli Sprout(Dry)"
jz_PlantedChillis2,"Chilli Plant(Growing)"
jz_PlantedChillis2InfestedDesc,"Chilli(Infested)"
jz_PlantedChillis2DryDesc,"Chilli(Dry)"
jz_PlantedChillis3HarvestDesc,"Chilli(Grown)"
jz_PlantedChillis3HarvestPlayerDesc,"Chilli(Grown)"
jz_PlantedCucumber1,"Cucumber(Seed)"
jz_PlantedCucumber1InfestedDesc,"Cucumber Sprout(Infested)"
jz_PlantedCucumber1DryDesc,"Cucumber Sprout(Dry)"
jz_PlantedCucumber2,"Cucumber Plant(Growing)"
jz_PlantedCucumber2InfestedDesc,"Cucumber(Infested)"
jz_PlantedCucumber2DryDesc,"Cucumber(Dry)"
jz_PlantedCucumber3HarvestDesc,"Cucumber(Grown)"
jz_PlantedCucumber3HarvestPlayerDesc,"Cucumber(Grown)"
jz_PlantedEggPlant1,"Eggplant(Seed)"
jz_PlantedEggPlant1InfestedDesc,"Eggplant Sprout(Infested)"
jz_PlantedEggPlant1DryDesc,"Eggplant Sprout(Dry)"
jz_PlantedEggPlant2,"Eggplant(Growing)"
jz_PlantedEggPlant2InfestedDesc,"Eggplant(Infested)"
jz_PlantedEggPlant2DryDesc,"Eggplant(Dry)"
jz_PlantedEggPlant3HarvestDesc,"Eggplant(Grown)"
jz_PlantedEggPlant3HarvestPlayerDesc,"Eggplant(Grown)"
jz_PlantedEggPlantFertilized1,"Fertilized EggPlant(Seed)"
jz_PlantedEggPlantFertilized1InfestedDesc,"Fertilized EggPlant Sprout(Infested)"
jz_PlantedEggPlantFertilized1DryDesc,"Fertilized EggPlant Sprout(Dry)"
jz_PlantedEggPlantFertilized2,"Fertilized EggPlant(Growing)"
jz_PlantedEggPlantFertilized2InfestedDesc,"Fertilized EggPlant(Infested)"
jz_PlantedEggPlantFertilized2DryDesc,"Fertilized EggPlant(Dry)"
jz_PlantedEggPlant3FertilizedHarvestPlayerDesc,"Fertilized EggPlant(Grown)"
jz_PlantedLeek1,"Leek(Seed)"
jz_PlantedLeek1InfestedDesc,"Leek Sprout(Infested)"
jz_PlantedLeek1DryDesc,"Leek Sprout(Dry)"
jz_PlantedLeek2,"Leek Plant(Growing)"
jz_PlantedLeek2InfestedDesc,"Leek(Infested)"
jz_PlantedLeek2DryDesc,"Leek(Dry)"
jz_PlantedLeek3HarvestDesc,"Leek(Grown)"
jz_PlantedLeek3HarvestPlayerDesc,"Leek(Grown)"
jz_PlantedOrange1,"Orange(Seed)"
jz_PlantedOrangeBare,"Orange(Bare)"
jz_PlantedOrange1DryDesc,"Orange Sprout(Dry)"
jz_PlantedOrange2,"Orange Sapling(Growing)"
jz_PlantedOrange2DryDesc,"Orange Sapling(Dry)"
jz_PlantedOrange3,"Orange(Growing)"
jz_PlantedOrange3DryDesc,"Orange(Dry)"
jz_PlantedOrange4Desc,"Orange(Grown)"
jz_PlantedFertilizedOrange1,"Fertilized Orange(Seed)"
jz_PlantedFertilizedOrange1DryDesc,"Fertilized Orange Sprout(Dry)"
jz_PlantedFertilizedOrange2,"Fertilized Orange Sapling(Growing)"
jz_PlantedFertilizedOrange2DryDesc,"Fertilized Orange Sapling(Dry)"
jz_PlantedFertilizedOrange3,"Fertilized Orange(Growing)"
jz_PlantedFertilizedOrange3DryDesc,"Fertilized Orange(Dry)"
jz_PlantedFertilizedOrange4Desc,"Fertilized Orange(Grown)"
jz_PlantedCoconut1,"Coconut(Seed)"
jz_PlantedCoconutBare,"Coconut(Bare)"
jz_PlantedCoconut1Dry,"Coconut Sprout(Dry)"
jz_PlantedCoconut2,"Coconut Sapling(Growing)"
jz_PlantedCoconut2Dry,"Coconut Sapling(Dry)"
jz_PlantedCoconut3,"Coconut(Growing)"
jz_PlantedCoconut3Dry,"Coconut(Dry)"
jz_PlantedCoconut4,"Coconut(Grown)"
jz_PlantedFertilizedCoconut1,"Fertilized Coconut(Seed)"
jz_PlantedFertilizedCoconut1Dry,"Fertilized Coconut Sprout(Dry)"
jz_PlantedFertilizedCoconut2,"Fertilized Coconut Sapling(Growing)"
jz_PlantedFertilizedCoconut2Dry,"Fertilized Coconut Sapling(Dry)"
jz_PlantedFertilizedCoconut3,"Fertilized Coconut(Growing)"
jz_PlantedFertilizedCoconut3Dry,"Fertilized Coconut(Dry)"
jz_PlantedFertilizedCoconut4,"Fertilized Coconut(Grown)
jz_PlantedTomato1,"Tomato(Seed)"
jz_PlantedTomato1Infested,"Tomato(Infested)"
jz_PlantedTomato1Dry,"Tomato(Dry)"
jz_PlantedTomato2,"Tomato(Growing)"
jz_PlantedTomato2Infested,"Tomato(Infested)"
jz_PlantedTomato2Dry,"Tomato(Dry)"
jz_PlantedTomato3HarvestPlayer,"Tomato(Grown)"
jz_PlantedTomatoFertilized1,"Fertilized Tomato(Seed)"
jz_PlantedTomatoFertilized1Infested,"Fertilized Tomato(Infected)"
jz_PlantedTomatoFertilized1Dry,"Fertilized Tomato(Dry)"
jz_PlantedTomatoFertilized2,"Fertilized Tomato(Grown)"
jz_PlantedTomatoFertilized2Infested,"Fertilized Tomato(Infested)"
jz_PlantedTomatoFertilized2Dry,"Fertilized Tomato(Dry)"
jz_PlantedTomato3FertilizedHarvestPlayer,"Fertilized Tomato(Grown)"
jz_PlantedOnion1,"Onion(Seed)"
jz_PlantedOnion1Infested,"Onion(Infested)"
jz_PlantedOnion1Dry,"Onion(Dry)"
jz_PlantedOnion2,"Onion(Growing)"
jz_PlantedOnion2Infested,"Onion(Infested)"
jz_PlantedOnion2Dry,"Onion(Dry)"
jz_PlantedOnion3HarvestPlayer,"Onion(Grown)"
jz_PlantedOnionFertilized1,"Fertilized Onion(Seed)"
jz_PlantedOnionFertilized1Infested,"Fertilized Onion(Infested)"
jz_PlantedOnionFertilized1Dry,"Fertilized Onion(Dry)"
jz_PlantedOnionFertilized2,"Fertilized Onion(Growing)"
jz_PlantedOnionFertilized2Infested,"Fertilized Onion(Infested)"
jz_PlantedOnionFertilized2Dry,"Fertilized Onion(Dry)"
jz_PlantedOnion3FertilizedHarvestPlayer,"Fertilized Onion(Grown)"
jz_PlantedChilli1,"Chilli(Seed)"
